episode_id,incident_id,failure_mode,old_severity,new_severity,final_severity,decision,operator,reason,confidence,ttf_seconds,impact_band,urgency_band,is_large_jump,escalation_summary,response_ms,timeout_seconds,created_at,decided_at
ep_00346_CASCADING_FAILURE,INC-2624,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:29.927779+00:00,2026-08-04T04:29:30.073863+00:00
ep_00348_QUEUE_BACKUP,INC-7058,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:30.095352+00:00,2026-08-04T04:29:30.226763+00:00
ep_00349_CASCADING_FAILURE,INC-9992,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:30.247724+00:00,2026-08-04T04:29:30.379979+00:00
ep_00351_RETRY_STORM,INC-6626,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8722,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:30.393820+00:00,2026-08-04T04:29:30.520001+00:00
ep_00353_QUEUE_BACKUP,INC-3676,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:30.539433+00:00,2026-08-04T04:29:30.668210+00:00
ep_00354_RETRY_STORM,INC-8813,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9551,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:30.687957+00:00,2026-08-04T04:29:30.818790+00:00
ep_00355_DEPENDENCY_TIMEOUT,INC-9224,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9153,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:30.839601+00:00,2026-08-04T04:29:30.965693+00:00
ep_00356_ERROR_STORM,INC-2178,ERROR_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7795,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:30.986790+00:00,2026-08-04T04:29:31.115694+00:00
ep_00357_CASCADING_FAILURE,INC-6435,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:31.136484+00:00,2026-08-04T04:29:31.266892+00:00
ep_00358_BAD_DEPLOY,INC-7106,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8347,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:31.285505+00:00,2026-08-04T04:29:31.412166+00:00
ep_00361_CACHE_STAMPEDE,INC-0512,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:31.436692+00:00,2026-08-04T04:29:31.572805+00:00
ep_00362_CPU_SATURATION,INC-8683,CPU_SATURATION,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,1.0,85.97,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:29:31.591698+00:00,2026-08-04T04:29:31.719305+00:00
ep_00365_RETRY_STORM,INC-3247,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.912,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:31.735012+00:00,2026-08-04T04:29:31.873659+00:00
ep_00366_DB_SLOWDOWN,INC-7120,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7665,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:31.890653+00:00,2026-08-04T04:29:32.022095+00:00
ep_00368_DEPENDENCY_TIMEOUT,INC-2951,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9374,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:32.046752+00:00,2026-08-04T04:29:32.186505+00:00
ep_00370_CASCADING_FAILURE,INC-4685,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:32.207536+00:00,2026-08-04T04:29:32.342889+00:00
ep_00372_QUEUE_BACKUP,INC-6573,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:32.363608+00:00,2026-08-04T04:29:32.494721+00:00
ep_00376_RETRY_STORM,INC-4339,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8568,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:32.512687+00:00,2026-08-04T04:29:32.645049+00:00
ep_00381_CACHE_STAMPEDE,INC-8835,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:32.667860+00:00,2026-08-04T04:29:32.797317+00:00
ep_00382_DB_SLOWDOWN,INC-7291,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7569,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:32.813505+00:00,2026-08-04T04:29:32.940303+00:00
ep_00384_CASCADING_FAILURE,INC-2775,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:32.959663+00:00,2026-08-04T04:29:33.088519+00:00
ep_00385_DB_SLOWDOWN,INC-7952,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7578,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:33.107715+00:00,2026-08-04T04:29:33.233641+00:00
ep_00387_CACHE_STAMPEDE,INC-5923,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:33.258593+00:00,2026-08-04T04:29:33.391523+00:00
ep_00388_RETRY_STORM,INC-7422,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8183,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:33.411715+00:00,2026-08-04T04:29:33.541314+00:00
ep_00389_DB_SLOWDOWN,INC-5912,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7599,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:33.579680+00:00,2026-08-04T04:29:33.707357+00:00
ep_00392_RETRY_STORM,INC-3850,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9368,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:33.727376+00:00,2026-08-04T04:29:33.856585+00:00
ep_00396_BAD_DEPLOY,INC-1969,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8816,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:33.881129+00:00,2026-08-04T04:29:34.013330+00:00
ep_00397_BAD_DEPLOY,INC-4441,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8689,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:34.033233+00:00,2026-08-04T04:29:34.162923+00:00
ep_00398_DEPENDENCY_TIMEOUT,INC-6899,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9192,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:34.188733+00:00,2026-08-04T04:29:34.317800+00:00
ep_00402_DB_SLOWDOWN,INC-5356,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7732,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:34.336109+00:00,2026-08-04T04:29:34.460413+00:00
ep_00403_CACHE_STAMPEDE,INC-3080,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:34.486034+00:00,2026-08-04T04:29:34.618868+00:00
ep_00404_QUEUE_BACKUP,INC-6591,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:34.634925+00:00,2026-08-04T04:29:34.763485+00:00
ep_00407_CASCADING_FAILURE,INC-6851,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:34.801400+00:00,2026-08-04T04:29:34.951807+00:00
ep_00410_QUEUE_BACKUP,INC-0297,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:34.973553+00:00,2026-08-04T04:29:35.110227+00:00
ep_00415_CASCADING_FAILURE,INC-0269,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:35.135038+00:00,2026-08-04T04:29:35.263707+00:00
ep_00416_RETRY_STORM,INC-5848,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.919,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:35.286109+00:00,2026-08-04T04:29:35.419421+00:00
ep_00417_CASCADING_FAILURE,INC-6606,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,5.53,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:35.440237+00:00,2026-08-04T04:29:35.573881+00:00
ep_00421_CASCADING_FAILURE,INC-8356,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:35.596126+00:00,2026-08-04T04:29:35.729728+00:00
ep_00422_QUEUE_BACKUP,INC-1874,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:35.775864+00:00,2026-08-04T04:29:35.915947+00:00
ep_00425_CACHE_STAMPEDE,INC-8585,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:35.940036+00:00,2026-08-04T04:29:36.070418+00:00
ep_00428_CASCADING_FAILURE,INC-1796,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:36.091536+00:00,2026-08-04T04:29:36.221587+00:00
ep_00430_RETRY_STORM,INC-3441,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8549,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:36.238617+00:00,2026-08-04T04:29:36.367441+00:00
ep_00431_BAD_DEPLOY,INC-3809,BAD_DEPLOY,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,0.853,80.63,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:29:36.387376+00:00,2026-08-04T04:29:36.512912+00:00
ep_00440_CASCADING_FAILURE,INC-5462,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:36.534648+00:00,2026-08-04T04:29:36.664955+00:00
ep_00441_RETRY_STORM,INC-7937,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8712,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:36.691569+00:00,2026-08-04T04:29:36.821534+00:00
ep_00446_BAD_DEPLOY,INC-3264,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8789,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:36.843484+00:00,2026-08-04T04:29:36.974556+00:00
ep_00448_CPU_SATURATION,INC-3839,CPU_SATURATION,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:36.995151+00:00,2026-08-04T04:29:37.126073+00:00
ep_00452_BAD_DEPLOY,INC-9031,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.928,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:37.153864+00:00,2026-08-04T04:29:37.285151+00:00
ep_00454_DEPENDENCY_TIMEOUT,INC-7189,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9814,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:37.306526+00:00,2026-08-04T04:29:37.431862+00:00
ep_00457_QUEUE_BACKUP,INC-7869,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:37.456945+00:00,2026-08-04T04:29:37.589361+00:00
ep_00461_DEPENDENCY_TIMEOUT,INC-5516,DEPENDENCY_TIMEOUT,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,0.9256,82.1,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:29:37.617055+00:00,2026-08-04T04:29:37.747128+00:00
ep_00463_CASCADING_FAILURE,INC-0166,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:37.762386+00:00,2026-08-04T04:29:37.889000+00:00
ep_00464_CASCADING_FAILURE,INC-5296,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:37.907672+00:00,2026-08-04T04:29:38.035563+00:00
ep_00466_QUEUE_BACKUP,INC-0348,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:38.053914+00:00,2026-08-04T04:29:38.179063+00:00
ep_00468_DB_SLOWDOWN,INC-6280,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7643,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:38.229973+00:00,2026-08-04T04:29:38.367256+00:00
ep_00469_CASCADING_FAILURE,INC-4587,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:38.386452+00:00,2026-08-04T04:29:38.516712+00:00
ep_00471_BAD_DEPLOY,INC-6158,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8296,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:38.538593+00:00,2026-08-04T04:29:38.673743+00:00
ep_00473_RETRY_STORM,INC-9480,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9773,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:38.691535+00:00,2026-08-04T04:29:38.820032+00:00
ep_00474_QUEUE_BACKUP,INC-8095,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:38.837694+00:00,2026-08-04T04:29:38.964902+00:00
ep_00475_CACHE_STAMPEDE,INC-6379,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,23.28,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:38.987113+00:00,2026-08-04T04:29:39.117161+00:00
ep_00477_CACHE_STAMPEDE,INC-2118,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:39.138330+00:00,2026-08-04T04:29:39.268559+00:00
ep_00478_CASCADING_FAILURE,INC-5899,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:39.288398+00:00,2026-08-04T04:29:39.422921+00:00
ep_00485_DEPENDENCY_TIMEOUT,INC-3131,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8682,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:39.441740+00:00,2026-08-04T04:29:39.569893+00:00
ep_00486_BAD_DEPLOY,INC-4238,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9155,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:39.587569+00:00,2026-08-04T04:29:39.720889+00:00
ep_00487_CASCADING_FAILURE,INC-3337,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:39.742781+00:00,2026-08-04T04:29:39.879325+00:00
ep_00490_CACHE_STAMPEDE,INC-6906,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:39.911876+00:00,2026-08-04T04:29:40.051392+00:00
ep_00494_QUEUE_BACKUP,INC-8606,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:40.090217+00:00,2026-08-04T04:29:40.221859+00:00
ep_00495_CACHE_STAMPEDE,INC-2074,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:40.242707+00:00,2026-08-04T04:29:40.382762+00:00
ep_00497_RETRY_STORM,INC-7142,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9251,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:40.404011+00:00,2026-08-04T04:29:40.538848+00:00
ep_00499_QUEUE_BACKUP,INC-0526,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:40.569388+00:00,2026-08-04T04:29:40.703014+00:00
ep_00500_RETRY_STORM,INC-9198,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.936,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:40.722580+00:00,2026-08-04T04:29:40.853909+00:00
ep_00501_BAD_DEPLOY,INC-1745,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9657,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:40.870397+00:00,2026-08-04T04:29:41.000488+00:00
ep_00502_BAD_DEPLOY,INC-4548,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8962,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:41.020581+00:00,2026-08-04T04:29:41.151375+00:00
ep_00513_DEPENDENCY_TIMEOUT,INC-3897,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8729,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:41.174115+00:00,2026-08-04T04:29:41.302409+00:00
ep_00514_DEPENDENCY_TIMEOUT,INC-6204,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9819,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:41.322075+00:00,2026-08-04T04:29:41.450916+00:00
ep_00515_CASCADING_FAILURE,INC-2570,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:41.466704+00:00,2026-08-04T04:29:41.596449+00:00
ep_00516_DEPENDENCY_TIMEOUT,INC-3658,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9781,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:41.618906+00:00,2026-08-04T04:29:41.747276+00:00
ep_00517_BAD_DEPLOY,INC-4587,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8561,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:41.768833+00:00,2026-08-04T04:29:41.899373+00:00
ep_00518_QUEUE_BACKUP,INC-8379,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:41.919283+00:00,2026-08-04T04:29:42.043856+00:00
ep_00519_DEPENDENCY_TIMEOUT,INC-2452,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8901,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:42.066152+00:00,2026-08-04T04:29:42.195834+00:00
ep_00522_DEPENDENCY_TIMEOUT,INC-3459,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8608,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:29:42.216301+00:00,2026-08-04T04:29:42.348961+00:00
