episode_id,incident_id,failure_mode,old_severity,new_severity,final_severity,decision,operator,reason,confidence,ttf_seconds,impact_band,urgency_band,is_large_jump,escalation_summary,response_ms,timeout_seconds,created_at,decided_at
ep_00346_CASCADING_FAILURE,INC-0130,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:03.102404+00:00,2026-08-04T04:28:03.331093+00:00
ep_00348_QUEUE_BACKUP,INC-2943,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:03.389540+00:00,2026-08-04T04:28:03.569461+00:00
ep_00349_CASCADING_FAILURE,INC-7380,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:03.638517+00:00,2026-08-04T04:28:03.837734+00:00
ep_00351_RETRY_STORM,INC-7346,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8722,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:03.874178+00:00,2026-08-04T04:28:04.012339+00:00
ep_00353_QUEUE_BACKUP,INC-5554,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:04.050843+00:00,2026-08-04T04:28:04.195240+00:00
ep_00354_RETRY_STORM,INC-1926,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9551,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:04.225491+00:00,2026-08-04T04:28:04.394513+00:00
ep_00355_DEPENDENCY_TIMEOUT,INC-8964,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9153,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:04.447619+00:00,2026-08-04T04:28:04.592203+00:00
ep_00356_ERROR_STORM,INC-1104,ERROR_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7795,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:04.627781+00:00,2026-08-04T04:28:04.814872+00:00
ep_00357_CASCADING_FAILURE,INC-1449,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:04.949670+00:00,2026-08-04T04:28:05.111774+00:00
ep_00358_BAD_DEPLOY,INC-3648,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8347,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:05.158491+00:00,2026-08-04T04:28:05.315224+00:00
ep_00361_CACHE_STAMPEDE,INC-4115,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:05.348251+00:00,2026-08-04T04:28:05.490210+00:00
ep_00362_CPU_SATURATION,INC-7536,CPU_SATURATION,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,1.0,85.97,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:28:05.535411+00:00,2026-08-04T04:28:05.689931+00:00
ep_00365_RETRY_STORM,INC-2768,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.912,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:05.729188+00:00,2026-08-04T04:28:05.884701+00:00
ep_00366_DB_SLOWDOWN,INC-0821,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7665,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:05.921383+00:00,2026-08-04T04:28:06.082748+00:00
ep_00368_DEPENDENCY_TIMEOUT,INC-6040,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9374,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:06.104731+00:00,2026-08-04T04:28:06.255280+00:00
ep_00370_CASCADING_FAILURE,INC-9000,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:06.281231+00:00,2026-08-04T04:28:06.424002+00:00
ep_00372_QUEUE_BACKUP,INC-7343,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:06.449053+00:00,2026-08-04T04:28:06.600944+00:00
ep_00376_RETRY_STORM,INC-5341,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8568,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:06.623006+00:00,2026-08-04T04:28:06.759748+00:00
ep_00381_CACHE_STAMPEDE,INC-9460,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:06.780234+00:00,2026-08-04T04:28:06.922316+00:00
ep_00382_DB_SLOWDOWN,INC-7215,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7569,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:06.952214+00:00,2026-08-04T04:28:07.084502+00:00
ep_00384_CASCADING_FAILURE,INC-1533,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:07.106764+00:00,2026-08-04T04:28:07.260879+00:00
ep_00385_DB_SLOWDOWN,INC-2910,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7578,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:07.287797+00:00,2026-08-04T04:28:07.419648+00:00
ep_00387_CACHE_STAMPEDE,INC-8822,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:07.458140+00:00,2026-08-04T04:28:07.602343+00:00
ep_00388_RETRY_STORM,INC-8324,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8183,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:07.635425+00:00,2026-08-04T04:28:07.791036+00:00
ep_00389_DB_SLOWDOWN,INC-4863,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7599,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:07.849119+00:00,2026-08-04T04:28:07.986730+00:00
ep_00392_RETRY_STORM,INC-6677,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9368,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:08.004754+00:00,2026-08-04T04:28:08.149990+00:00
ep_00396_BAD_DEPLOY,INC-0217,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8816,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:08.168445+00:00,2026-08-04T04:28:08.300356+00:00
ep_00397_BAD_DEPLOY,INC-3485,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8689,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:08.327517+00:00,2026-08-04T04:28:08.462185+00:00
ep_00398_DEPENDENCY_TIMEOUT,INC-2754,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9192,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:08.488783+00:00,2026-08-04T04:28:08.617902+00:00
ep_00402_DB_SLOWDOWN,INC-9237,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7732,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:08.637793+00:00,2026-08-04T04:28:08.769604+00:00
ep_00403_CACHE_STAMPEDE,INC-5535,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:08.793167+00:00,2026-08-04T04:28:08.924476+00:00
ep_00404_QUEUE_BACKUP,INC-2526,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:08.953226+00:00,2026-08-04T04:28:09.089135+00:00
ep_00407_CASCADING_FAILURE,INC-3273,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:09.120824+00:00,2026-08-04T04:28:09.259546+00:00
ep_00410_QUEUE_BACKUP,INC-1462,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:09.282848+00:00,2026-08-04T04:28:09.420226+00:00
ep_00415_CASCADING_FAILURE,INC-1827,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:09.450946+00:00,2026-08-04T04:28:09.593657+00:00
ep_00416_RETRY_STORM,INC-3352,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.919,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:09.620169+00:00,2026-08-04T04:28:09.780656+00:00
ep_00417_CASCADING_FAILURE,INC-9966,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,5.53,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:09.812863+00:00,2026-08-04T04:28:09.970495+00:00
ep_00421_CASCADING_FAILURE,INC-3464,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:10.006445+00:00,2026-08-04T04:28:10.154909+00:00
ep_00422_QUEUE_BACKUP,INC-4373,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:10.179045+00:00,2026-08-04T04:28:10.308971+00:00
ep_00425_CACHE_STAMPEDE,INC-7410,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:10.329393+00:00,2026-08-04T04:28:10.461309+00:00
ep_00428_CASCADING_FAILURE,INC-9703,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:10.484191+00:00,2026-08-04T04:28:10.616133+00:00
ep_00430_RETRY_STORM,INC-7868,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8549,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:10.637377+00:00,2026-08-04T04:28:10.781174+00:00
ep_00431_BAD_DEPLOY,INC-0020,BAD_DEPLOY,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,0.853,80.63,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:28:10.803588+00:00,2026-08-04T04:28:10.931978+00:00
ep_00440_CASCADING_FAILURE,INC-4586,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:10.960362+00:00,2026-08-04T04:28:11.093317+00:00
ep_00441_RETRY_STORM,INC-2000,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8712,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:11.123224+00:00,2026-08-04T04:28:11.257129+00:00
ep_00446_BAD_DEPLOY,INC-8872,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8789,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:11.277065+00:00,2026-08-04T04:28:11.408235+00:00
ep_00448_CPU_SATURATION,INC-6246,CPU_SATURATION,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:11.448288+00:00,2026-08-04T04:28:11.597741+00:00
ep_00452_BAD_DEPLOY,INC-1601,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.928,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:11.629037+00:00,2026-08-04T04:28:11.787321+00:00
ep_00454_DEPENDENCY_TIMEOUT,INC-1797,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9814,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:11.839890+00:00,2026-08-04T04:28:11.995677+00:00
ep_00457_QUEUE_BACKUP,INC-0292,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:12.020332+00:00,2026-08-04T04:28:12.172137+00:00
ep_00461_DEPENDENCY_TIMEOUT,INC-2541,DEPENDENCY_TIMEOUT,P3,P2,P2,AUTO_APPROVED,system,No human response within timeout window.,0.9256,82.1,Moderate,Near,0,P3 (Moderate) → P2 (High) — 1-level jump,10,2,2026-08-04T04:28:12.196891+00:00,2026-08-04T04:28:12.326133+00:00
ep_00463_CASCADING_FAILURE,INC-3145,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:12.348110+00:00,2026-08-04T04:28:12.480471+00:00
ep_00464_CASCADING_FAILURE,INC-4358,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:12.505512+00:00,2026-08-04T04:28:12.649004+00:00
ep_00466_QUEUE_BACKUP,INC-7797,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:12.675551+00:00,2026-08-04T04:28:12.814097+00:00
ep_00468_DB_SLOWDOWN,INC-8066,DB_SLOWDOWN,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.7643,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:12.865799+00:00,2026-08-04T04:28:13.001193+00:00
ep_00469_CASCADING_FAILURE,INC-5543,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:13.021462+00:00,2026-08-04T04:28:13.156444+00:00
ep_00471_BAD_DEPLOY,INC-3340,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8296,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:13.182729+00:00,2026-08-04T04:28:13.323045+00:00
ep_00473_RETRY_STORM,INC-2297,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9773,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:13.346509+00:00,2026-08-04T04:28:13.484954+00:00
ep_00474_QUEUE_BACKUP,INC-7969,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:13.514160+00:00,2026-08-04T04:28:13.663655+00:00
ep_00475_CACHE_STAMPEDE,INC-0019,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,23.28,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:13.692945+00:00,2026-08-04T04:28:13.837070+00:00
ep_00477_CACHE_STAMPEDE,INC-8312,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:13.862618+00:00,2026-08-04T04:28:13.997056+00:00
ep_00478_CASCADING_FAILURE,INC-7546,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:14.016887+00:00,2026-08-04T04:28:14.152325+00:00
ep_00485_DEPENDENCY_TIMEOUT,INC-8604,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8682,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:14.173330+00:00,2026-08-04T04:28:14.309549+00:00
ep_00486_BAD_DEPLOY,INC-7259,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9155,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:14.330905+00:00,2026-08-04T04:28:14.476639+00:00
ep_00487_CASCADING_FAILURE,INC-3082,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:14.500535+00:00,2026-08-04T04:28:14.633284+00:00
ep_00490_CACHE_STAMPEDE,INC-2550,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:14.650544+00:00,2026-08-04T04:28:14.776348+00:00
ep_00494_QUEUE_BACKUP,INC-5664,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:14.789887+00:00,2026-08-04T04:28:14.917158+00:00
ep_00495_CACHE_STAMPEDE,INC-5668,CACHE_STAMPEDE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:14.951681+00:00,2026-08-04T04:28:15.082123+00:00
ep_00497_RETRY_STORM,INC-8450,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9251,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:15.098987+00:00,2026-08-04T04:28:15.227138+00:00
ep_00499_QUEUE_BACKUP,INC-0254,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:15.243555+00:00,2026-08-04T04:28:15.370064+00:00
ep_00500_RETRY_STORM,INC-3955,RETRY_STORM,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.936,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:15.393580+00:00,2026-08-04T04:28:15.529528+00:00
ep_00501_BAD_DEPLOY,INC-6352,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9657,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:15.558829+00:00,2026-08-04T04:28:15.696983+00:00
ep_00502_BAD_DEPLOY,INC-5121,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8962,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:15.737157+00:00,2026-08-04T04:28:15.869893+00:00
ep_00513_DEPENDENCY_TIMEOUT,INC-4328,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8729,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:15.888379+00:00,2026-08-04T04:28:16.018075+00:00
ep_00514_DEPENDENCY_TIMEOUT,INC-4513,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9819,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:16.036948+00:00,2026-08-04T04:28:16.163726+00:00
ep_00515_CASCADING_FAILURE,INC-7898,CASCADING_FAILURE,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:16.186415+00:00,2026-08-04T04:28:16.317710+00:00
ep_00516_DEPENDENCY_TIMEOUT,INC-7540,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.9781,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:16.340217+00:00,2026-08-04T04:28:16.480646+00:00
ep_00517_BAD_DEPLOY,INC-5026,BAD_DEPLOY,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8561,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:16.499487+00:00,2026-08-04T04:28:16.627546+00:00
ep_00518_QUEUE_BACKUP,INC-0410,QUEUE_BACKUP,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,1.0,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:16.646371+00:00,2026-08-04T04:28:16.775224+00:00
ep_00519_DEPENDENCY_TIMEOUT,INC-4197,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8901,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:16.791418+00:00,2026-08-04T04:28:16.915096+00:00
ep_00522_DEPENDENCY_TIMEOUT,INC-0354,DEPENDENCY_TIMEOUT,P3,P1,P1,AUTO_APPROVED,system,No human response within timeout window.,0.8608,0.0,Moderate,Imminent,1,P3 (Moderate) → P1 (Critical) — 2-level jump ⚠ LARGE JUMP,10,2,2026-08-04T04:28:16.932687+00:00,2026-08-04T04:28:17.061825+00:00
