episode_id,failure_mode,elapsed_s,algorithm_used,history_steps,time_to_failure,earliest_ttf_feature,forecast_confidence,confidence_reason,threshold_crossed,feature_ttfs_json,feature_slopes_json,current_values_json,predictions_json,critical_thresholds_json
ep_00601_LATENCY_SPIKE,LATENCY_SPIKE,238.0,linear,120,,,0.3066,linear regression: R2=0.0066 -> fit_quality=0.0066; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3066,False,"{""p99_latency"": null, ""p95_latency"": null}","{""p99_latency"": -0.125726, ""p95_latency"": -0.04605}","{""p99_latency"": 114.87, ""p95_latency"": 102.55, ""gc_pause_p99"": 3.0, ""p50_latency"": 82.14, ""error_rate"": 0.0105}","{""p99_latency"": [134.7106, 134.4591, 134.2077, 133.9562, 133.7048, 133.4533, 133.2019, 132.9504, 132.699, 132.4475], ""p95_latency"": [117.1545, 117.0624, 116.9703, 116.8782, 116.7861, 116.694, 116.6019, 116.5098, 116.4177, 116.3256], ""gc_pause_p99"": [36.831, 36.6358, 36.4406, 36.2454, 36.0502, 35.855, 35.6598, 35.4646, 35.2694, 35.0742], ""p50_latency"": [91.9498, 91.9682, 91.9865, 92.0048, 92.0231, 92.0414, 92.0598, 92.0781, 92.0964, 92.1147], ""error_rate"": [0.0118, 0.0118, 0.0118, 0.0117, 0.0117, 0.0117, 0.0117, 0.0117, 0.0117, 0.0117]}","{""p99_latency"": 700.0, ""p95_latency"": 500.0}"
ep_00602_ERROR_STORM,ERROR_STORM,238.0,linear,120,0.0,error_rate,0.3102,linear regression: R2=0.0102 -> fit_quality=0.0102; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3102,True,"{""error_rate"": 0.0, ""http_5xx_rate"": 639.16}","{""error_rate"": 0.0, ""http_5xx_rate"": 0.000115}","{""error_rate"": 0.6092, ""http_5xx_rate"": 0.4264, ""network_errors"": 16.0, ""rps"": 217.55, ""p99_latency"": 91.28}","{""error_rate"": [0.4432, 0.4435, 0.4439, 0.4442, 0.4445, 0.4448, 0.4452, 0.4455, 0.4458, 0.4461], ""http_5xx_rate"": [0.3103, 0.3106, 0.3108, 0.311, 0.3112, 0.3115, 0.3117, 0.3119, 0.3122, 0.3124], ""network_errors"": [10.5043, 10.5105, 10.5166, 10.5227, 10.5289, 10.535, 10.5411, 10.5473, 10.5534, 10.5595], ""rps"": [206.9439, 207.0703, 207.1966, 207.323, 207.4494, 207.5757, 207.7021, 207.8284, 207.9548, 208.0811], ""p99_latency"": [129.7466, 129.7657, 129.7849, 129.804, 129.8232, 129.8423, 129.8615, 129.8806, 129.8998, 129.9189]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.5}"
ep_00604_BAD_DEPLOY,BAD_DEPLOY,238.0,linear,120,0.0,error_rate,0.3062,linear regression: R2=0.0062 -> fit_quality=0.0062; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3062,True,"{""error_rate"": 0.0, ""http_5xx_rate"": 275.71}","{""error_rate"": 0.0, ""http_5xx_rate"": 7e-05}","{""error_rate"": 0.6345, ""http_5xx_rate"": 0.3807, ""http_4xx_rate"": 0.2538, ""network_errors"": 13.0, ""p99_latency"": 162.82}","{""error_rate"": [0.6281, 0.6283, 0.6285, 0.6288, 0.629, 0.6292, 0.6294, 0.6297, 0.6299, 0.6301], ""http_5xx_rate"": [0.3768, 0.377, 0.3771, 0.3772, 0.3774, 0.3775, 0.3777, 0.3778, 0.3779, 0.3781], ""http_4xx_rate"": [0.2512, 0.2513, 0.2514, 0.2515, 0.2516, 0.2517, 0.2518, 0.2519, 0.252, 0.252], ""network_errors"": [13.9817, 13.9845, 13.9874, 13.9902, 13.9931, 13.996, 13.9988, 14.0017, 14.0046, 14.0074], ""p99_latency"": [154.6958, 154.7449, 154.7939, 154.843, 154.892, 154.9411, 154.9901, 155.0392, 155.0882, 155.1373]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.4}"
ep_00605_MEMORY_LEAK,MEMORY_LEAK,238.0,linear,120,8285.64,memory_utilization,1.0,linear regression: R2=0.7972 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""heap_mb"": 14192.72, ""memory_utilization"": 8285.64}","{""heap_mb"": 0.206817, ""memory_utilization"": 7.6e-05}","{""heap_mb"": 564.7, ""memory_utilization"": 0.2723, ""gc_pause_p99"": 42.98, ""error_rate"": 0.0057, ""rps"": 211.82}","{""heap_mb"": [562.3201, 562.7337, 563.1474, 563.561, 563.9746, 564.3883, 564.8019, 565.2155, 565.6292, 566.0428], ""memory_utilization"": [0.2703, 0.2705, 0.2706, 0.2708, 0.2709, 0.2711, 0.2712, 0.2714, 0.2715, 0.2717], ""gc_pause_p99"": [36.0498, 36.2086, 36.3674, 36.5262, 36.6849, 36.8437, 37.0025, 37.1613, 37.3201, 37.4789], ""error_rate"": [0.0116, 0.0116, 0.0116, 0.0117, 0.0117, 0.0117, 0.0117, 0.0118, 0.0118, 0.0118], ""rps"": [197.5599, 197.5255, 197.491, 197.4566, 197.4222, 197.3877, 197.3533, 197.3189, 197.2845, 197.25]}","{""heap_mb"": 3500.0, ""memory_utilization"": 0.9}"
ep_00606_BAD_DEPLOY,BAD_DEPLOY,238.0,linear,120,0.0,error_rate,0.3272,linear regression: R2=0.0272 -> fit_quality=0.0272; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3272,True,"{""error_rate"": 0.0, ""http_5xx_rate"": 186.43}","{""error_rate"": 0.0, ""http_5xx_rate"": 0.000194}","{""error_rate"": 0.6065, ""http_5xx_rate"": 0.3639, ""http_4xx_rate"": 0.2426, ""network_errors"": 13.0, ""p99_latency"": 100.0}","{""error_rate"": [0.6236, 0.6243, 0.6249, 0.6256, 0.6262, 0.6269, 0.6275, 0.6282, 0.6288, 0.6295], ""http_5xx_rate"": [0.3743, 0.3747, 0.3751, 0.3754, 0.3758, 0.3762, 0.3766, 0.377, 0.3774, 0.3778], ""http_4xx_rate"": [0.2495, 0.2498, 0.25, 0.2503, 0.2506, 0.2508, 0.2511, 0.2513, 0.2516, 0.2519], ""network_errors"": [13.4958, 13.5036, 13.5114, 13.5191, 13.5269, 13.5347, 13.5425, 13.5503, 13.5581, 13.5658], ""p99_latency"": [149.976, 150.0043, 150.0326, 150.0609, 150.0892, 150.1175, 150.1458, 150.1741, 150.2024, 150.2307]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.4}"
ep_00607_LATENCY_SPIKE,LATENCY_SPIKE,238.0,linear,120,,,0.3076,linear regression: R2=0.0076 -> fit_quality=0.0076; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3076,False,"{""p99_latency"": null, ""p95_latency"": null}","{""p99_latency"": -0.05345, ""p95_latency"": -0.05215}","{""p99_latency"": 123.09, ""p95_latency"": 89.6, ""gc_pause_p99"": 20.21, ""p50_latency"": 85.96, ""error_rate"": 0.01}","{""p99_latency"": [122.7755, 122.6686, 122.5617, 122.4548, 122.3479, 122.241, 122.1341, 122.0272, 121.9203, 121.8134], ""p95_latency"": [103.7432, 103.6389, 103.5346, 103.4303, 103.326, 103.2217, 103.1174, 103.0131, 102.9088, 102.8045], ""gc_pause_p99"": [20.3831, 20.3269, 20.2706, 20.2144, 20.1582, 20.102, 20.0458, 19.9896, 19.9334, 19.8772], ""p50_latency"": [88.8502, 88.8369, 88.8235, 88.8102, 88.7969, 88.7835, 88.7702, 88.7569, 88.7435, 88.7302], ""error_rate"": [0.0103, 0.0103, 0.0102, 0.0102, 0.0102, 0.0101, 0.0101, 0.0101, 0.0101, 0.01]}","{""p99_latency"": 700.0, ""p95_latency"": 500.0}"
ep_00608_CPU_SATURATION,CPU_SATURATION,238.0,linear,120,688.65,cpu_utilization,0.3133,linear regression: R2=0.0133 -> fit_quality=0.0133; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3133,True,"{""cpu_utilization"": 688.65, ""cpu_saturation"": 690.98}","{""cpu_utilization"": 0.013926, ""cpu_saturation"": 0.000139}","{""cpu_utilization"": 80.41, ""cpu_saturation"": 0.8041, ""thread_pool_queue"": 122.0, ""rps"": 196.46, ""p99_latency"": 267.94}","{""cpu_utilization"": [88.9608, 88.9887, 89.0165, 89.0444, 89.0722, 89.1001, 89.1279, 89.1558, 89.1836, 89.2115], ""cpu_saturation"": [0.8896, 0.8899, 0.8902, 0.8904, 0.8907, 0.891, 0.8913, 0.8916, 0.8918, 0.8921], ""thread_pool_queue"": [142.2913, 142.384, 142.4767, 142.5694, 142.6621, 142.7548, 142.8475, 142.9402, 143.0329, 143.1256], ""rps"": [197.8454, 197.8281, 197.8107, 197.7933, 197.776, 197.7586, 197.7412, 197.7239, 197.7065, 197.6892], ""p99_latency"": [356.1619, 356.3563, 356.5507, 356.7451, 356.9396, 357.134, 357.3284, 357.5228, 357.7173, 357.9117]}","{""cpu_utilization"": 90.0, ""cpu_saturation"": 0.9}"
ep_00609_ERROR_STORM,ERROR_STORM,238.0,linear,120,279.0,error_rate,0.3408,linear regression: R2=0.0408 -> fit_quality=0.0408; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3408,True,"{""error_rate"": 279.0, ""http_5xx_rate"": 969.55}","{""error_rate"": 0.0003, ""http_5xx_rate"": 0.000215}","{""error_rate"": 0.4163, ""http_5xx_rate"": 0.2914, ""network_errors"": 11.0, ""rps"": 205.48, ""p99_latency"": 147.81}","{""error_rate"": [0.4236, 0.4242, 0.4248, 0.4254, 0.426, 0.4266, 0.4272, 0.4278, 0.4284, 0.429], ""http_5xx_rate"": [0.2965, 0.2969, 0.2974, 0.2978, 0.2982, 0.2987, 0.2991, 0.2995, 0.2999, 0.3004], ""network_errors"": [10.2232, 10.2388, 10.2543, 10.2699, 10.2854, 10.3009, 10.3165, 10.332, 10.3475, 10.3631], ""rps"": [199.2706, 199.2526, 199.2346, 199.2165, 199.1985, 199.1804, 199.1624, 199.1443, 199.1263, 199.1083], ""p99_latency"": [129.9884, 129.9707, 129.953, 129.9353, 129.9176, 129.8999, 129.8821, 129.8644, 129.8467, 129.829]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.5}"
ep_00610_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,linear,120,20193.53,disk_write_latency,0.3244,linear regression: R2=0.0244 -> fit_quality=0.0244; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3244,True,"{""iops_utilization"": 539552.87, ""queue_lag"": 77748.69, ""disk_read_latency"": null, ""disk_write_latency"": 20193.53}","{""iops_utilization"": 0.000174, ""queue_lag"": 0.000463, ""disk_read_latency"": -0.000424, ""disk_write_latency"": 0.019856}","{""iops_utilization"": 0.987, ""queue_lag"": 14.0, ""disk_read_latency"": 99.31, ""disk_write_latency"": 99.03, ""rps"": 168.46, ""p99_latency"": 495.29}","{""iops_utilization"": [0.9386, 0.9389, 0.9393, 0.9396, 0.94, 0.9403, 0.9407, 0.941, 0.9414, 0.9417], ""queue_lag"": [7.8725, 7.8735, 7.8744, 7.8753, 7.8762, 7.8772, 7.8781, 7.879, 7.8799, 7.8809], ""disk_read_latency"": [95.6601, 95.6593, 95.6584, 95.6576, 95.6567, 95.6559, 95.655, 95.6542, 95.6533, 95.6525], ""disk_write_latency"": [101.5953, 101.635, 101.6747, 101.7145, 101.7542, 101.7939, 101.8336, 101.8733, 101.913, 101.9527], ""rps"": [200.7427, 200.7704, 200.7981, 200.8258, 200.8535, 200.8813, 200.909, 200.9367, 200.9644, 200.9921], ""p99_latency"": [745.7001, 751.3863, 757.0725, 762.7587, 768.4448, 774.131, 779.8172, 785.5034, 791.1896, 796.8758]}","{""iops_utilization"": 95.0, ""queue_lag"": 50.0, ""disk_read_latency"": 500.0, ""disk_write_latency"": 500.0}"
ep_00611_ERROR_STORM,ERROR_STORM,238.0,linear,120,,,0.3103,linear regression: R2=0.0103 -> fit_quality=0.0103; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3103,False,"{""error_rate"": null, ""http_5xx_rate"": null}","{""error_rate"": -0.000166, ""http_5xx_rate"": -0.000116}","{""error_rate"": 0.2739, ""http_5xx_rate"": 0.1918, ""network_errors"": 9.0, ""rps"": 230.1, ""p99_latency"": 147.18}","{""error_rate"": [0.3787, 0.3783, 0.378, 0.3777, 0.3773, 0.377, 0.3767, 0.3763, 0.376, 0.3757], ""http_5xx_rate"": [0.2651, 0.2648, 0.2646, 0.2644, 0.2641, 0.2639, 0.2637, 0.2634, 0.2632, 0.263], ""network_errors"": [9.4741, 9.4723, 9.4705, 9.4687, 9.4669, 9.4651, 9.4633, 9.4614, 9.4596, 9.4578], ""rps"": [200.3475, 200.3376, 200.3276, 200.3177, 200.3078, 200.2979, 200.288, 200.2781, 200.2682, 200.2583], ""p99_latency"": [130.2156, 130.2315, 130.2473, 130.2632, 130.279, 130.2949, 130.3107, 130.3266, 130.3424, 130.3583]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.5}"
ep_00612_RETRY_STORM,RETRY_STORM,238.0,exponential,120,0.0,rps,0.3337,exponential regression: log-space R2=0.0337 -> fit_quality=0.0337; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3337,True,"{""retry_count_per_request"": 2027.28, ""error_rate"": 2049.7, ""rps"": 0.0}","{""retry_count_per_request"": 0.000605, ""error_rate"": 7e-05, ""rps"": 0.0}","{""retry_count_per_request"": 0.7738, ""error_rate"": 0.1059, ""rps"": 664.27, ""active_connections"": 170.0, ""http_5xx_rate"": 0.0344, ""p99_latency"": 264.7}","{""retry_count_per_request"": [0.713, 0.7142, 0.7154, 0.7166, 0.7178, 0.719, 0.7202, 0.7214, 0.7227, 0.7239], ""error_rate"": [0.0839, 0.084, 0.0841, 0.0843, 0.0844, 0.0846, 0.0847, 0.0849, 0.085, 0.0851], ""rps"": [623.3773, 623.906, 624.4351, 624.9647, 625.4947, 626.0252, 626.5562, 627.0876, 627.6194, 628.1517], ""active_connections"": [148.3975, 148.3945, 148.3915, 148.3885, 148.3855, 148.3825, 148.3796, 148.3766, 148.3736, 148.3706], ""http_5xx_rate"": [0.0281, 0.0281, 0.0282, 0.0283, 0.0283, 0.0284, 0.0284, 0.0285, 0.0286, 0.0286], ""p99_latency"": [212.5728, 212.6447, 212.7167, 212.7886, 212.8606, 212.9326, 213.0047, 213.0767, 213.1488, 213.2209]}","{""retry_count_per_request"": 2.0, ""error_rate"": 0.25, ""rps"": 500.0}"
ep_00613_ERROR_STORM,ERROR_STORM,238.0,linear,120,557.7,error_rate,0.3225,linear regression: R2=0.0225 -> fit_quality=0.0225; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3225,True,"{""error_rate"": 557.7, ""http_5xx_rate"": 1428.64}","{""error_rate"": 0.000242, ""http_5xx_rate"": 0.000171}","{""error_rate"": 0.3648, ""http_5xx_rate"": 0.2554, ""network_errors"": 9.0, ""rps"": 202.53, ""p99_latency"": 123.87}","{""error_rate"": [0.4333, 0.4337, 0.4342, 0.4347, 0.4352, 0.4357, 0.4362, 0.4367, 0.4371, 0.4376], ""http_5xx_rate"": [0.3033, 0.3037, 0.304, 0.3044, 0.3047, 0.305, 0.3054, 0.3057, 0.3061, 0.3064], ""network_errors"": [10.1716, 10.1792, 10.1869, 10.1945, 10.2022, 10.2099, 10.2175, 10.2252, 10.2328, 10.2405], ""rps"": [201.0071, 201.023, 201.0389, 201.0548, 201.0707, 201.0866, 201.1025, 201.1184, 201.1343, 201.1502], ""p99_latency"": [134.393, 134.4793, 134.5656, 134.6518, 134.7381, 134.8244, 134.9107, 134.997, 135.0833, 135.1695]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.5}"
ep_00614_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,linear,120,109.56,cache_miss_rate,0.3498,linear regression: R2=0.0498 -> fit_quality=0.0498; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3498,True,"{""cache_miss_rate"": 109.56, ""db_p99"": 16741.24}","{""cache_miss_rate"": 0.000456, ""db_p99"": 0.026488}","{""cache_miss_rate"": 0.85, ""db_p99"": 56.56, ""cache_hit_rate"": 0.15, ""active_connections"": 203.0, ""p99_latency"": 67.88}","{""cache_miss_rate"": [0.9546, 0.9555, 0.9564, 0.9574, 0.9583, 0.9592, 0.9601, 0.961, 0.9619, 0.9628], ""db_p99"": [78.7519, 78.8049, 78.8578, 78.9108, 78.9638, 79.0168, 79.0697, 79.1227, 79.1757, 79.2287], ""cache_hit_rate"": [0.0454, 0.0445, 0.0436, 0.0426, 0.0417, 0.0408, 0.0399, 0.039, 0.0381, 0.0372], ""active_connections"": [259.4934, 259.7031, 259.9128, 260.1224, 260.3321, 260.5418, 260.7514, 260.9611, 261.1708, 261.3805], ""p99_latency"": [89.0263, 88.9542, 88.8821, 88.8101, 88.738, 88.666, 88.5939, 88.5218, 88.4498, 88.3777]}","{""cache_miss_rate"": 0.9, ""db_p99"": 500.0}"
ep_00615_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,linear,120,0.0,cache_miss_rate,0.3407,linear regression: R2=0.0407 -> fit_quality=0.0407; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3407,True,"{""cache_miss_rate"": 0.0, ""db_p99"": 47332.24}","{""cache_miss_rate"": 0.0, ""db_p99"": 0.008705}","{""cache_miss_rate"": 0.9179, ""db_p99"": 87.98, ""cache_hit_rate"": 0.0821, ""active_connections"": 228.0, ""p99_latency"": 105.58}","{""cache_miss_rate"": [0.94, 0.9407, 0.9413, 0.942, 0.9427, 0.9434, 0.9441, 0.9447, 0.9454, 0.9461], ""db_p99"": [74.5912, 74.6086, 74.6261, 74.6435, 74.6609, 74.6783, 74.6957, 74.7131, 74.7305, 74.7479], ""cache_hit_rate"": [0.06, 0.0593, 0.0587, 0.058, 0.0573, 0.0566, 0.0559, 0.0553, 0.0546, 0.0539], ""active_connections"": [259.3768, 259.579, 259.7812, 259.9834, 260.1857, 260.3879, 260.5901, 260.7924, 260.9946, 261.1968], ""p99_latency"": [86.1635, 86.1015, 86.0395, 85.9776, 85.9156, 85.8536, 85.7917, 85.7297, 85.6677, 85.6058]}","{""cache_miss_rate"": 0.9, ""db_p99"": 500.0}"
ep_00616_MEMORY_LEAK,MEMORY_LEAK,238.0,linear,120,4698.5,memory_utilization,1.0,linear regression: R2=0.7659 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""heap_mb"": 13836.33, ""memory_utilization"": 4698.5}","{""heap_mb"": 0.211537, ""memory_utilization"": 0.000131}","{""heap_mb"": 573.1, ""memory_utilization"": 0.2835, ""gc_pause_p99"": 29.15, ""error_rate"": 0.0112, ""rps"": 185.39}","{""heap_mb"": [562.5546, 562.9777, 563.4008, 563.8238, 564.2469, 564.67, 565.0931, 565.5161, 565.9392, 566.3623], ""memory_utilization"": [0.2781, 0.2784, 0.2786, 0.2789, 0.2792, 0.2794, 0.2797, 0.2799, 0.2802, 0.2805], ""gc_pause_p99"": [34.739, 34.9001, 35.0612, 35.2223, 35.3834, 35.5446, 35.7057, 35.8668, 36.0279, 36.1891], ""error_rate"": [0.0099, 0.0099, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01], ""rps"": [207.0858, 207.1992, 207.3126, 207.4261, 207.5395, 207.6529, 207.7663, 207.8797, 207.9931, 208.1065]}","{""heap_mb"": 3500.0, ""memory_utilization"": 0.9}"
ep_00617_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,linear,120,1018760.85,iops_utilization,0.3089,linear regression: R2=0.0089 -> fit_quality=0.0089; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3089,True,"{""iops_utilization"": 1018760.85, ""queue_lag"": null, ""disk_read_latency"": null, ""disk_write_latency"": null}","{""iops_utilization"": 9.2e-05, ""queue_lag"": -0.004584, ""disk_read_latency"": -0.011556, ""disk_write_latency"": -0.039106}","{""iops_utilization"": 0.8418, ""queue_lag"": 4.0, ""disk_read_latency"": 95.47, ""disk_write_latency"": 96.94, ""rps"": 188.09, ""p99_latency"": 833.75}","{""iops_utilization"": [0.9245, 0.9247, 0.9249, 0.9251, 0.9253, 0.9254, 0.9256, 0.9258, 0.926, 0.9262], ""queue_lag"": [9.312, 9.3029, 9.2937, 9.2845, 9.2754, 9.2662, 9.257, 9.2479, 9.2387, 9.2295], ""disk_read_latency"": [97.272, 97.2489, 97.2258, 97.2026, 97.1795, 97.1564, 97.1333, 97.1102, 97.0871, 97.064], ""disk_write_latency"": [98.4021, 98.3239, 98.2457, 98.1675, 98.0893, 98.0111, 97.9329, 97.8546, 97.7764, 97.6982], ""rps"": [200.7409, 200.7356, 200.7304, 200.7252, 200.72, 200.7148, 200.7095, 200.7043, 200.6991, 200.6939], ""p99_latency"": [733.4484, 738.7355, 744.0227, 749.3098, 754.5969, 759.8841, 765.1712, 770.4584, 775.7455, 781.0326]}","{""iops_utilization"": 95.0, ""queue_lag"": 50.0, ""disk_read_latency"": 500.0, ""disk_write_latency"": 500.0}"
ep_00618_QUEUE_BACKUP,QUEUE_BACKUP,238.0,linear,120,0.0,thread_pool_queue,1.0,linear regression: R2=0.9949 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""queue_lag"": 34.94, ""thread_pool_queue"": 0.0}","{""queue_lag"": 1.802969, ""thread_pool_queue"": 0.0}","{""queue_lag"": 437.0, ""thread_pool_queue"": 500.0, ""p99_latency"": 760.14, ""rps"": 170.18, ""error_rate"": 0.0255}","{""queue_lag"": [432.5845, 436.1904, 439.7963, 443.4023, 447.0082, 450.6142, 454.2201, 457.826, 461.432, 465.0379], ""thread_pool_queue"": [624.5018, 629.0034, 633.5049, 638.0065, 642.508, 647.0095, 651.5111, 656.0126, 660.5142, 665.0157], ""p99_latency"": [733.1349, 738.4754, 743.8159, 749.1564, 754.4969, 759.8374, 765.1779, 770.5184, 775.8588, 781.1993], ""rps"": [198.8484, 198.8353, 198.8222, 198.8091, 198.7959, 198.7828, 198.7697, 198.7566, 198.7435, 198.7303], ""error_rate"": [0.0111, 0.0111, 0.0111, 0.0111, 0.0112, 0.0112, 0.0112, 0.0112, 0.0112, 0.0113]}","{""queue_lag"": 500.0, ""thread_pool_queue"": 100.0}"
ep_00619_MEMORY_LEAK,MEMORY_LEAK,238.0,linear,120,4095.81,memory_utilization,1.0,linear regression: R2=0.7332 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""heap_mb"": 14994.36, ""memory_utilization"": 4095.81}","{""heap_mb"": 0.19594, ""memory_utilization"": 0.000158}","{""heap_mb"": 562.0, ""memory_utilization"": 0.2546, ""gc_pause_p99"": 27.98, ""error_rate"": 0.0087, ""rps"": 202.82}","{""heap_mb"": [560.7506, 561.1425, 561.5343, 561.9262, 562.3181, 562.71, 563.1019, 563.4938, 563.8856, 564.2775], ""memory_utilization"": [0.2893, 0.2896, 0.2899, 0.2902, 0.2905, 0.2909, 0.2912, 0.2915, 0.2918, 0.2921], ""gc_pause_p99"": [34.5925, 34.7347, 34.8769, 35.019, 35.1612, 35.3034, 35.4456, 35.5877, 35.7299, 35.8721], ""error_rate"": [0.0099, 0.0099, 0.0099, 0.0099, 0.0099, 0.0099, 0.0099, 0.0099, 0.0099, 0.0098], ""rps"": [198.6835, 198.6882, 198.6929, 198.6975, 198.7022, 198.7069, 198.7115, 198.7162, 198.7208, 198.7255]}","{""heap_mb"": 3500.0, ""memory_utilization"": 0.9}"
ep_00620_CPU_SATURATION,CPU_SATURATION,238.0,linear,120,32.48,cpu_saturation,0.3579,linear regression: R2=0.0579 -> fit_quality=0.0579; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3579,True,"{""cpu_utilization"": 32.5, ""cpu_saturation"": 32.48}","{""cpu_utilization"": 0.03046, ""cpu_saturation"": 0.000305}","{""cpu_utilization"": 89.01, ""cpu_saturation"": 0.8901, ""thread_pool_queue"": 142.0, ""rps"": 167.14, ""p99_latency"": 338.54}","{""cpu_utilization"": [90.7378, 90.7987, 90.8597, 90.9206, 90.9815, 91.0424, 91.1033, 91.1642, 91.2252, 91.2861], ""cpu_saturation"": [0.9074, 0.908, 0.9086, 0.9092, 0.9098, 0.9104, 0.911, 0.9116, 0.9123, 0.9129], ""thread_pool_queue"": [144.9507, 145.1, 145.2493, 145.3987, 145.548, 145.6973, 145.8466, 145.996, 146.1453, 146.2946], ""rps"": [199.9634, 199.986, 200.0087, 200.0313, 200.054, 200.0766, 200.0993, 200.1219, 200.1445, 200.1672], ""p99_latency"": [367.4777, 367.8579, 368.2381, 368.6183, 368.9985, 369.3787, 369.7589, 370.1391, 370.5193, 370.8995]}","{""cpu_utilization"": 90.0, ""cpu_saturation"": 0.9}"
ep_00621_BAD_DEPLOY,BAD_DEPLOY,238.0,linear,120,0.0,error_rate,0.3045,linear regression: R2=0.0045 -> fit_quality=0.0045; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3045,True,"{""error_rate"": 0.0, ""http_5xx_rate"": 331.27}","{""error_rate"": 0.0, ""http_5xx_rate"": 7.9e-05}","{""error_rate"": 0.6231, ""http_5xx_rate"": 0.3739, ""http_4xx_rate"": 0.2493, ""network_errors"": 12.0, ""p99_latency"": 152.87}","{""error_rate"": [0.6, 0.6002, 0.6005, 0.6007, 0.601, 0.6012, 0.6015, 0.6017, 0.602, 0.6023], ""http_5xx_rate"": [0.3603, 0.3604, 0.3606, 0.3607, 0.3609, 0.3611, 0.3612, 0.3614, 0.3615, 0.3617], ""http_4xx_rate"": [0.2401, 0.2402, 0.2403, 0.2404, 0.2405, 0.2406, 0.2407, 0.2408, 0.2409, 0.241], ""network_errors"": [13.4039, 13.4067, 13.4096, 13.4124, 13.4152, 13.418, 13.4208, 13.4237, 13.4265, 13.4293], ""p99_latency"": [144.6438, 144.6145, 144.5853, 144.556, 144.5268, 144.4975, 144.4683, 144.439, 144.4098, 144.3805]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.4}"
ep_00622_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,linear,120,2269.28,queue_lag,0.352,linear regression: R2=0.0520 -> fit_quality=0.0520; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3520,True,"{""iops_utilization"": 396845.26, ""queue_lag"": 2269.28, ""disk_read_latency"": null, ""disk_write_latency"": null}","{""iops_utilization"": 0.000237, ""queue_lag"": 0.014983, ""disk_read_latency"": -0.033215, ""disk_write_latency"": -0.032962}","{""iops_utilization"": 0.9597, ""queue_lag"": 16.0, ""disk_read_latency"": 59.84, ""disk_write_latency"": 63.33, ""rps"": 220.67, ""p99_latency"": 720.83}","{""iops_utilization"": [0.938, 0.9384, 0.9389, 0.9394, 0.9399, 0.9403, 0.9408, 0.9413, 0.9418, 0.9422], ""queue_lag"": [11.3297, 11.3597, 11.3896, 11.4196, 11.4496, 11.4795, 11.5095, 11.5395, 11.5694, 11.5994], ""disk_read_latency"": [88.7016, 88.6352, 88.5687, 88.5023, 88.4359, 88.3694, 88.303, 88.2366, 88.1702, 88.1037], ""disk_write_latency"": [94.7179, 94.652, 94.5861, 94.5202, 94.4542, 94.3883, 94.3224, 94.2565, 94.1905, 94.1246], ""rps"": [200.5641, 200.576, 200.588, 200.5999, 200.6119, 200.6239, 200.6358, 200.6478, 200.6598, 200.6717], ""p99_latency"": [799.0361, 804.9901, 810.9441, 816.8981, 822.852, 828.806, 834.76, 840.714, 846.668, 852.622]}","{""iops_utilization"": 95.0, ""queue_lag"": 50.0, ""disk_read_latency"": 500.0, ""disk_write_latency"": 500.0}"
