episode_id,failure_mode,elapsed_s,algorithm_used,history_steps,time_to_failure,earliest_ttf_feature,forecast_confidence,confidence_reason,threshold_crossed,feature_ttfs_json,feature_slopes_json,current_values_json,predictions_json,critical_thresholds_json
ep_00595_CASCADING_FAILURE,CASCADING_FAILURE,238.0,pmdarima,120,0.0,p99_latency,1.0,pmdarima auto_arima: noise_ratio=0.1205 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""p99_latency"": 0.0, ""error_rate"": 0.0, ""cpu_utilization"": 235.36}","{""p99_latency"": 0.0, ""error_rate"": 0.0, ""cpu_utilization"": 0.052642}","{""p99_latency"": 1581.05, ""error_rate"": 0.5891, ""cpu_utilization"": 77.61, ""db_p99"": 222.48, ""active_connections"": 342.0, ""cache_miss_rate"": 0.6782}","{""p99_latency"": [1574.894, 1574.894, 1574.894, 1574.894, 1574.894, 1574.894, 1574.894, 1574.894, 1574.894, 1574.894], ""error_rate"": [0.5713, 0.5731, 0.5765, 0.5721, 0.576, 0.5729, 0.5752, 0.5736, 0.5747, 0.5739], ""cpu_utilization"": [78.2041, 78.4667, 78.7023, 78.8592, 78.976, 79.0592, 79.1195, 79.1628, 79.1941, 79.2167], ""db_p99"": [204.9984, 205.4144, 208.6505, 208.4962, 207.899, 207.9419, 208.0518, 208.0412, 208.021, 208.0235], ""active_connections"": [328.664, 328.664, 328.664, 328.664, 328.664, 328.664, 328.664, 328.664, 328.664, 328.664], ""cache_miss_rate"": [0.6756, 0.6756, 0.6756, 0.6756, 0.6756, 0.6756, 0.6756, 0.6756, 0.6756, 0.6756]}","{""p99_latency"": 1500.0, ""error_rate"": 0.5, ""cpu_utilization"": 90.0}"
ep_00596_RETRY_STORM,RETRY_STORM,238.0,pmdarima,120,46.05,rps,0.9221,pmdarima auto_arima: noise_ratio=0.1889 -> fit_quality=0.6221; 120/20 history cycles -> data_quality=0.3000; total confidence=0.9221,True,"{""retry_count_per_request"": 1613.65, ""error_rate"": null, ""rps"": 46.05}","{""retry_count_per_request"": 0.000957, ""error_rate"": 0.0, ""rps"": 0.582655}","{""retry_count_per_request"": 0.4553, ""error_rate"": 0.0519, ""rps"": 473.17, ""active_connections"": 55.0, ""http_5xx_rate"": 0.0164, ""p99_latency"": 195.56}","{""retry_count_per_request"": [0.6026, 0.6377, 0.6377, 0.6377, 0.6377, 0.6377, 0.6377, 0.6377, 0.6377, 0.6377], ""error_rate"": [0.0741, 0.0741, 0.0741, 0.0741, 0.0741, 0.0741, 0.0741, 0.0741, 0.0741, 0.0741], ""rps"": [560.935, 582.299, 582.299, 582.299, 582.299, 582.299, 582.299, 582.299, 582.299, 582.299], ""active_connections"": [176.3365, 150.0488, 155.744, 154.5102, 154.7775, 154.7196, 154.7321, 154.7294, 154.73, 154.7299], ""http_5xx_rate"": [0.0241, 0.0241, 0.0241, 0.0241, 0.0241, 0.0241, 0.0241, 0.0241, 0.0241, 0.0241], ""p99_latency"": [207.7788, 210.6726, 210.6726, 210.6726, 210.6726, 210.6726, 210.6726, 210.6726, 210.6726, 210.6726]}","{""retry_count_per_request"": 2.0, ""error_rate"": 0.25, ""rps"": 500.0}"
ep_00597_RETRY_STORM,RETRY_STORM,238.0,pmdarima,120,0.0,rps,0.9208,pmdarima auto_arima: noise_ratio=0.1896 -> fit_quality=0.6208; 120/20 history cycles -> data_quality=0.3000; total confidence=0.9208,True,"{""retry_count_per_request"": null, ""error_rate"": 12678.14, ""rps"": 0.0}","{""retry_count_per_request"": 0.0, ""error_rate"": 1.3e-05, ""rps"": 0.0}","{""retry_count_per_request"": 0.6652, ""error_rate"": 0.0848, ""rps"": 599.14, ""active_connections"": 69.0, ""http_5xx_rate"": 0.0275, ""p99_latency"": 172.4}","{""retry_count_per_request"": [0.6795, 0.6795, 0.6795, 0.6795, 0.6795, 0.6795, 0.6795, 0.6795, 0.6795, 0.6795], ""error_rate"": [0.0781, 0.079, 0.0785, 0.0789, 0.0786, 0.0788, 0.0786, 0.0788, 0.0786, 0.0788], ""rps"": [607.4449, 607.4449, 607.4449, 607.4449, 607.4449, 607.4449, 607.4449, 607.4449, 607.4449, 607.4449], ""active_connections"": [164.1917, 164.1917, 164.1917, 164.1917, 164.1917, 164.1917, 164.1917, 164.1917, 164.1917, 164.1917], ""http_5xx_rate"": [0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256], ""p99_latency"": [213.4869, 213.4869, 213.4869, 213.4869, 213.4869, 213.4869, 213.4869, 213.4869, 213.4869, 213.4869]}","{""retry_count_per_request"": 2.0, ""error_rate"": 0.25, ""rps"": 500.0}"
ep_00598_ERROR_STORM,ERROR_STORM,238.0,pmdarima,120,,,0.758,pmdarima auto_arima: noise_ratio=0.2710 -> fit_quality=0.4580; 120/20 history cycles -> data_quality=0.3000; total confidence=0.7580,False,"{""error_rate"": null, ""http_5xx_rate"": null}","{""error_rate"": 0.0, ""http_5xx_rate"": 0.0}","{""error_rate"": 0.3157, ""http_5xx_rate"": 0.221, ""network_errors"": 8.0, ""rps"": 231.99, ""p99_latency"": 144.26}","{""error_rate"": [0.383, 0.383, 0.383, 0.383, 0.383, 0.383, 0.383, 0.383, 0.383, 0.383], ""http_5xx_rate"": [0.2681, 0.2681, 0.2681, 0.2681, 0.2681, 0.2681, 0.2681, 0.2681, 0.2681, 0.2681], ""network_errors"": [9.6846, 9.7748, 9.4236, 9.1722, 9.0935, 9.1032, 9.1287, 9.143, 9.1461, 9.1447], ""rps"": [200.2399, 200.2399, 200.2399, 200.2399, 200.2399, 200.2399, 200.2399, 200.2399, 200.2399, 200.2399], ""p99_latency"": [126.9305, 126.9305, 126.9305, 126.9305, 126.9305, 126.9305, 126.9305, 126.9305, 126.9305, 126.9305]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.5}"
ep_00599_CASCADING_FAILURE,CASCADING_FAILURE,238.0,pmdarima,120,0.0,p99_latency,1.0,pmdarima auto_arima: noise_ratio=0.1267 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""p99_latency"": 0.0, ""error_rate"": 0.0, ""cpu_utilization"": null}","{""p99_latency"": 0.0, ""error_rate"": 0.0, ""cpu_utilization"": -0.046964}","{""p99_latency"": 1592.45, ""error_rate"": 0.5695, ""cpu_utilization"": 88.36, ""db_p99"": 257.74, ""active_connections"": 342.0, ""cache_miss_rate"": 0.72}","{""p99_latency"": [1586.4267, 1586.4267, 1586.4267, 1586.4267, 1586.4267, 1586.4267, 1586.4267, 1586.4267, 1586.4267, 1586.4267], ""error_rate"": [0.5707, 0.5707, 0.5707, 0.5707, 0.5707, 0.5707, 0.5707, 0.5707, 0.5707, 0.5707], ""cpu_utilization"": [82.5839, 80.8619, 80.8619, 80.8619, 80.8619, 80.8619, 80.8619, 80.8619, 80.8619, 80.8619], ""db_p99"": [247.4407, 246.9187, 245.197, 245.0238, 244.7317, 244.6884, 244.6381, 244.6284, 244.6196, 244.6176], ""active_connections"": [318.9916, 314.3868, 313.4653, 313.2808, 313.2439, 313.2365, 313.2351, 313.2348, 313.2347, 313.2347], ""cache_miss_rate"": [0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72]}","{""p99_latency"": 1500.0, ""error_rate"": 0.5, ""cpu_utilization"": 90.0}"
ep_00601_LATENCY_SPIKE,LATENCY_SPIKE,238.0,pmdarima,120,,,0.3,pmdarima auto_arima: noise_ratio=0.7171 -> fit_quality=0.0000; 120/20 history cycles -> data_quality=0.3000; total confidence=0.3000,False,"{""p99_latency"": null, ""p95_latency"": null}","{""p99_latency"": -0.0, ""p95_latency"": -0.0}","{""p99_latency"": 114.87, ""p95_latency"": 102.55, ""gc_pause_p99"": 3.0, ""p50_latency"": 82.14, ""error_rate"": 0.0105}","{""p99_latency"": [149.9232, 149.9232, 149.9232, 149.9232, 149.9232, 149.9232, 149.9232, 149.9232, 149.9232, 149.9232], ""p95_latency"": [122.7263, 122.7263, 122.7263, 122.7263, 122.7263, 122.7263, 122.7263, 122.7263, 122.7263, 122.7263], ""gc_pause_p99"": [48.6405, 48.6405, 48.6405, 48.6405, 48.6405, 48.6405, 48.6405, 48.6405, 48.6405, 48.6405], ""p50_latency"": [90.8415, 90.8415, 90.8415, 90.8415, 90.8415, 90.8415, 90.8415, 90.8415, 90.8415, 90.8415], ""error_rate"": [0.0123, 0.0122, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125]}","{""p99_latency"": 700.0, ""p95_latency"": 500.0}"
ep_00602_ERROR_STORM,ERROR_STORM,238.0,pmdarima,120,0.0,error_rate,0.7808,pmdarima auto_arima: noise_ratio=0.2596 -> fit_quality=0.4808; 120/20 history cycles -> data_quality=0.3000; total confidence=0.7808,True,"{""error_rate"": 0.0, ""http_5xx_rate"": null}","{""error_rate"": 0.0, ""http_5xx_rate"": 0.0}","{""error_rate"": 0.6092, ""http_5xx_rate"": 0.4264, ""network_errors"": 16.0, ""rps"": 217.55, ""p99_latency"": 91.28}","{""error_rate"": [0.4238, 0.4238, 0.4238, 0.4238, 0.4238, 0.4238, 0.4238, 0.4238, 0.4238, 0.4238], ""http_5xx_rate"": [0.2966, 0.2966, 0.2966, 0.2966, 0.2966, 0.2966, 0.2966, 0.2966, 0.2966, 0.2966], ""network_errors"": [10.1333, 10.1333, 10.1333, 10.1333, 10.1333, 10.1333, 10.1333, 10.1333, 10.1333, 10.1333], ""rps"": [199.8011, 203.4619, 205.7571, 204.6546, 204.4875, 204.7115, 204.694, 204.6591, 204.6693, 204.6732], ""p99_latency"": [128.5881, 128.5881, 128.5881, 128.5881, 128.5881, 128.5881, 128.5881, 128.5881, 128.5881, 128.5881]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.5}"
ep_00604_BAD_DEPLOY,BAD_DEPLOY,238.0,pmdarima,120,0.0,error_rate,0.9744,pmdarima auto_arima: noise_ratio=0.1628 -> fit_quality=0.6744; 120/20 history cycles -> data_quality=0.3000; total confidence=0.9744,True,"{""error_rate"": 0.0, ""http_5xx_rate"": null}","{""error_rate"": 0.0, ""http_5xx_rate"": 0.0}","{""error_rate"": 0.6345, ""http_5xx_rate"": 0.3807, ""http_4xx_rate"": 0.2538, ""network_errors"": 13.0, ""p99_latency"": 162.82}","{""error_rate"": [0.6143, 0.6143, 0.6143, 0.6143, 0.6143, 0.6143, 0.6143, 0.6143, 0.6143, 0.6143], ""http_5xx_rate"": [0.3686, 0.3686, 0.3686, 0.3686, 0.3686, 0.3686, 0.3686, 0.3686, 0.3686, 0.3686], ""http_4xx_rate"": [0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457, 0.2457], ""network_errors"": [14.0306, 13.9065, 13.7642, 13.8003, 13.8177, 13.8101, 13.8083, 13.8097, 13.8098, 13.8096], ""p99_latency"": [151.7279, 151.7279, 151.7279, 151.7279, 151.7279, 151.7279, 151.7279, 151.7279, 151.7279, 151.7279]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.4}"
ep_00605_MEMORY_LEAK,MEMORY_LEAK,238.0,pmdarima,120,,,1.0,pmdarima auto_arima: noise_ratio=0.0864 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,False,"{""heap_mb"": null, ""memory_utilization"": null}","{""heap_mb"": 0.0, ""memory_utilization"": -0.0}","{""heap_mb"": 564.7, ""memory_utilization"": 0.2723, ""gc_pause_p99"": 42.98, ""error_rate"": 0.0057, ""rps"": 211.82}","{""heap_mb"": [560.3613, 560.3613, 560.3613, 560.3613, 560.3613, 560.3613, 560.3613, 560.3613, 560.3613, 560.3613], ""memory_utilization"": [0.2611, 0.2611, 0.2611, 0.2611, 0.2611, 0.2611, 0.2611, 0.2611, 0.2611, 0.2611], ""gc_pause_p99"": [36.3614, 36.3614, 36.3614, 36.3614, 36.3614, 36.3614, 36.3614, 36.3614, 36.3614, 36.3614], ""error_rate"": [0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01], ""rps"": [197.8012, 198.3972, 199.6082, 199.6082, 199.6082, 199.6082, 199.6082, 199.6082, 199.6082, 199.6082]}","{""heap_mb"": 3500.0, ""memory_utilization"": 0.9}"
ep_00606_BAD_DEPLOY,BAD_DEPLOY,238.0,pmdarima,120,0.0,error_rate,0.8338,pmdarima auto_arima: noise_ratio=0.2331 -> fit_quality=0.5338; 120/20 history cycles -> data_quality=0.3000; total confidence=0.8338,True,"{""error_rate"": 0.0, ""http_5xx_rate"": null}","{""error_rate"": 0.0, ""http_5xx_rate"": -0.0}","{""error_rate"": 0.6065, ""http_5xx_rate"": 0.3639, ""http_4xx_rate"": 0.2426, ""network_errors"": 13.0, ""p99_latency"": 100.0}","{""error_rate"": [0.5844, 0.5844, 0.5844, 0.5844, 0.5844, 0.5844, 0.5844, 0.5844, 0.5844, 0.5844], ""http_5xx_rate"": [0.3506, 0.3506, 0.3506, 0.3506, 0.3506, 0.3506, 0.3506, 0.3506, 0.3506, 0.3506], ""http_4xx_rate"": [0.2337, 0.2337, 0.2337, 0.2337, 0.2337, 0.2337, 0.2337, 0.2337, 0.2337, 0.2337], ""network_errors"": [13.0111, 13.0159, 13.0159, 13.0159, 13.0159, 13.0159, 13.0159, 13.0159, 13.0159, 13.0159], ""p99_latency"": [148.2638, 148.2638, 148.2638, 148.2638, 148.2638, 148.2638, 148.2638, 148.2638, 148.2638, 148.2638]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.4}"
ep_00607_LATENCY_SPIKE,LATENCY_SPIKE,238.0,pmdarima,120,,,0.6409,pmdarima auto_arima: noise_ratio=0.3295 -> fit_quality=0.3409; 120/20 history cycles -> data_quality=0.3000; total confidence=0.6409,False,"{""p99_latency"": null, ""p95_latency"": null}","{""p99_latency"": -0.0, ""p95_latency"": 0.0}","{""p99_latency"": 123.09, ""p95_latency"": 89.6, ""gc_pause_p99"": 20.21, ""p50_latency"": 85.96, ""error_rate"": 0.01}","{""p99_latency"": [129.2432, 129.2432, 129.2432, 129.2432, 129.2432, 129.2432, 129.2432, 129.2432, 129.2432, 129.2432], ""p95_latency"": [110.0533, 110.0533, 110.0533, 110.0533, 110.0533, 110.0533, 110.0533, 110.0533, 110.0533, 110.0533], ""gc_pause_p99"": [25.1214, 22.6115, 24.8057, 22.8874, 24.5645, 23.0983, 24.3801, 23.2595, 24.2392, 23.3827], ""p50_latency"": [89.6568, 89.6568, 89.6568, 89.6568, 89.6568, 89.6568, 89.6568, 89.6568, 89.6568, 89.6568], ""error_rate"": [0.0121, 0.0121, 0.0121, 0.0121, 0.0121, 0.0121, 0.0121, 0.0121, 0.0121, 0.0121]}","{""p99_latency"": 700.0, ""p95_latency"": 500.0}"
ep_00608_CPU_SATURATION,CPU_SATURATION,238.0,pmdarima,120,394.96,cpu_utilization,1.0,pmdarima auto_arima: noise_ratio=0.0888 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""cpu_utilization"": 394.96, ""cpu_saturation"": 395.09}","{""cpu_utilization"": 0.024281, ""cpu_saturation"": 0.000243}","{""cpu_utilization"": 80.41, ""cpu_saturation"": 0.8041, ""thread_pool_queue"": 122.0, ""rps"": 196.46, ""p99_latency"": 267.94}","{""cpu_utilization"": [86.2793, 87.1696, 87.1696, 87.1696, 87.1696, 87.1696, 87.1696, 87.1696, 87.1696, 87.1696], ""cpu_saturation"": [0.8628, 0.8717, 0.8717, 0.8717, 0.8717, 0.8717, 0.8717, 0.8717, 0.8717, 0.8717], ""thread_pool_queue"": [125.7813, 128.3781, 130.1616, 131.3864, 132.2276, 132.8053, 133.202, 133.4745, 133.6616, 133.7901], ""rps"": [198.8958, 198.8958, 198.8958, 198.8958, 198.8958, 198.8958, 198.8958, 198.8958, 198.8958, 198.8958], ""p99_latency"": [331.6269, 342.117, 343.8449, 344.1295, 344.1764, 344.1841, 344.1854, 344.1856, 344.1857, 344.1857]}","{""cpu_utilization"": 90.0, ""cpu_saturation"": 0.9}"
ep_00609_ERROR_STORM,ERROR_STORM,238.0,pmdarima,120,,,0.7594,pmdarima auto_arima: noise_ratio=0.2703 -> fit_quality=0.4594; 120/20 history cycles -> data_quality=0.3000; total confidence=0.7594,False,"{""error_rate"": null, ""http_5xx_rate"": null}","{""error_rate"": -0.0, ""http_5xx_rate"": 0.0}","{""error_rate"": 0.4163, ""http_5xx_rate"": 0.2914, ""network_errors"": 11.0, ""rps"": 205.48, ""p99_latency"": 147.81}","{""error_rate"": [0.3867, 0.3867, 0.3867, 0.3867, 0.3867, 0.3867, 0.3867, 0.3867, 0.3867, 0.3867], ""http_5xx_rate"": [0.2707, 0.2707, 0.2707, 0.2707, 0.2707, 0.2707, 0.2707, 0.2707, 0.2707, 0.2707], ""network_errors"": [10.299, 10.2751, 10.3701, 10.3766, 10.3638, 10.3625, 10.3642, 10.3644, 10.3642, 10.3642], ""rps"": [200.3621, 200.3621, 200.3621, 200.3621, 200.3621, 200.3621, 200.3621, 200.3621, 200.3621, 200.3621], ""p99_latency"": [131.0603, 131.0603, 131.0603, 131.0603, 131.0603, 131.0603, 131.0603, 131.0603, 131.0603, 131.0603]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.5}"
ep_00610_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,pmdarima,120,,,1.0,pmdarima auto_arima: noise_ratio=0.0852 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,False,"{""iops_utilization"": null, ""queue_lag"": null, ""disk_read_latency"": null, ""disk_write_latency"": null}","{""iops_utilization"": -0.0, ""queue_lag"": -0.0, ""disk_read_latency"": 0.0, ""disk_write_latency"": 0.0}","{""iops_utilization"": 0.987, ""queue_lag"": 14.0, ""disk_read_latency"": 99.31, ""disk_write_latency"": 99.03, ""rps"": 168.46, ""p99_latency"": 495.29}","{""iops_utilization"": [0.9173, 0.9173, 0.9173, 0.9173, 0.9173, 0.9173, 0.9173, 0.9173, 0.9173, 0.9173], ""queue_lag"": [7.8167, 7.8167, 7.8167, 7.8167, 7.8167, 7.8167, 7.8167, 7.8167, 7.8167, 7.8167], ""disk_read_latency"": [95.7115, 95.7115, 95.7115, 95.7115, 95.7115, 95.7115, 95.7115, 95.7115, 95.7115, 95.7115], ""disk_write_latency"": [99.1929, 99.1929, 99.1929, 99.1929, 99.1929, 99.1929, 99.1929, 99.1929, 99.1929, 99.1929], ""rps"": [194.6202, 199.0433, 199.0433, 199.0433, 199.0433, 199.0433, 199.0433, 199.0433, 199.0433, 199.0433], ""p99_latency"": [666.9729, 666.9729, 666.9729, 666.9729, 666.9729, 666.9729, 666.9729, 666.9729, 666.9729, 666.9729]}","{""iops_utilization"": 95.0, ""queue_lag"": 50.0, ""disk_read_latency"": 500.0, ""disk_write_latency"": 500.0}"
ep_00611_ERROR_STORM,ERROR_STORM,238.0,pmdarima,120,,,0.728,pmdarima auto_arima: noise_ratio=0.2860 -> fit_quality=0.4280; 120/20 history cycles -> data_quality=0.3000; total confidence=0.7280,False,"{""error_rate"": null, ""http_5xx_rate"": null}","{""error_rate"": -0.0, ""http_5xx_rate"": 0.0}","{""error_rate"": 0.2739, ""http_5xx_rate"": 0.1918, ""network_errors"": 9.0, ""rps"": 230.1, ""p99_latency"": 147.18}","{""error_rate"": [0.3989, 0.3989, 0.3989, 0.3989, 0.3989, 0.3989, 0.3989, 0.3989, 0.3989, 0.3989], ""http_5xx_rate"": [0.2792, 0.2792, 0.2792, 0.2792, 0.2792, 0.2792, 0.2792, 0.2792, 0.2792, 0.2792], ""network_errors"": [9.5833, 9.5833, 9.5833, 9.5833, 9.5833, 9.5833, 9.5833, 9.5833, 9.5833, 9.5833], ""rps"": [209.5752, 206.4735, 203.1429, 202.207, 201.6012, 201.3792, 201.2611, 201.2123, 201.1885, 201.1781], ""p99_latency"": [129.2568, 129.2568, 129.2568, 129.2568, 129.2568, 129.2568, 129.2568, 129.2568, 129.2568, 129.2568]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.5}"
ep_00612_RETRY_STORM,RETRY_STORM,238.0,pmdarima,120,0.0,rps,0.8955,pmdarima auto_arima: noise_ratio=0.2023 -> fit_quality=0.5955; 120/20 history cycles -> data_quality=0.3000; total confidence=0.8955,True,"{""retry_count_per_request"": null, ""error_rate"": 3302.29, ""rps"": 0.0}","{""retry_count_per_request"": -0.000563, ""error_rate"": 4.4e-05, ""rps"": 0.0}","{""retry_count_per_request"": 0.7738, ""error_rate"": 0.1059, ""rps"": 664.27, ""active_connections"": 170.0, ""http_5xx_rate"": 0.0344, ""p99_latency"": 264.7}","{""retry_count_per_request"": [0.6834, 0.6684, 0.6659, 0.6655, 0.6654, 0.6654, 0.6654, 0.6654, 0.6654, 0.6654], ""error_rate"": [0.0835, 0.0836, 0.0837, 0.0837, 0.0838, 0.0839, 0.084, 0.0841, 0.0842, 0.0843], ""rps"": [607.8014, 600.4603, 599.5059, 599.3818, 599.3657, 599.3636, 599.3633, 599.3633, 599.3632, 599.3632], ""active_connections"": [167.225, 167.225, 167.225, 167.225, 167.225, 167.225, 167.225, 167.225, 167.225, 167.225], ""http_5xx_rate"": [0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256], ""p99_latency"": [220.616, 211.8448, 211.8448, 211.8448, 211.8448, 211.8448, 211.8448, 211.8448, 211.8448, 211.8448]}","{""retry_count_per_request"": 2.0, ""error_rate"": 0.25, ""rps"": 500.0}"
ep_00613_ERROR_STORM,ERROR_STORM,238.0,pmdarima,120,799.57,error_rate,0.7513,pmdarima auto_arima: noise_ratio=0.2743 -> fit_quality=0.4513; 120/20 history cycles -> data_quality=0.3000; total confidence=0.7513,True,"{""error_rate"": 799.57, ""http_5xx_rate"": 2085.74}","{""error_rate"": 0.000169, ""http_5xx_rate"": 0.000117}","{""error_rate"": 0.3648, ""http_5xx_rate"": 0.2554, ""network_errors"": 9.0, ""rps"": 202.53, ""p99_latency"": 123.87}","{""error_rate"": [0.3971, 0.4033, 0.4033, 0.4033, 0.4033, 0.4033, 0.4033, 0.4033, 0.4033, 0.4033], ""http_5xx_rate"": [0.278, 0.2823, 0.2823, 0.2823, 0.2823, 0.2823, 0.2823, 0.2823, 0.2823, 0.2823], ""network_errors"": [9.7083, 9.7083, 9.7083, 9.7083, 9.7083, 9.7083, 9.7083, 9.7083, 9.7083, 9.7083], ""rps"": [200.0453, 200.0453, 200.0453, 200.0453, 200.0453, 200.0453, 200.0453, 200.0453, 200.0453, 200.0453], ""p99_latency"": [129.1729, 129.1729, 129.1729, 129.1729, 129.1729, 129.1729, 129.1729, 129.1729, 129.1729, 129.1729]}","{""error_rate"": 0.5, ""http_5xx_rate"": 0.5}"
ep_00614_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,pmdarima,120,63.88,cache_miss_rate,1.0,pmdarima auto_arima: noise_ratio=0.1260 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""cache_miss_rate"": 63.88, ""db_p99"": null}","{""cache_miss_rate"": 0.000783, ""db_p99"": 0.0}","{""cache_miss_rate"": 0.85, ""db_p99"": 56.56, ""cache_hit_rate"": 0.15, ""active_connections"": 203.0, ""p99_latency"": 67.88}","{""cache_miss_rate"": [0.8539, 0.8571, 0.8597, 0.8619, 0.8636, 0.865, 0.8662, 0.8671, 0.8679, 0.8685], ""db_p99"": [75.5469, 75.5469, 75.5469, 75.5469, 75.5469, 75.5469, 75.5469, 75.5469, 75.5469, 75.5469], ""cache_hit_rate"": [0.1461, 0.1429, 0.1403, 0.1381, 0.1364, 0.135, 0.1338, 0.1329, 0.1321, 0.1315], ""active_connections"": [229.9105, 234.8142, 240.6352, 242.5938, 244.0165, 244.6344, 245.0075, 245.1887, 245.29, 245.3416], ""p99_latency"": [93.3862, 93.3862, 93.3862, 93.3862, 93.3862, 93.3862, 93.3862, 93.3862, 93.3862, 93.3862]}","{""cache_miss_rate"": 0.9, ""db_p99"": 500.0}"
ep_00615_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,pmdarima,120,0.0,cache_miss_rate,1.0,pmdarima auto_arima: noise_ratio=0.1251 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,True,"{""cache_miss_rate"": 0.0, ""db_p99"": null}","{""cache_miss_rate"": 0.0, ""db_p99"": -0.0}","{""cache_miss_rate"": 0.9179, ""db_p99"": 87.98, ""cache_hit_rate"": 0.0821, ""active_connections"": 228.0, ""p99_latency"": 105.58}","{""cache_miss_rate"": [0.9091, 0.9017, 0.8957, 0.8907, 0.8865, 0.8831, 0.8803, 0.8779, 0.876, 0.8744], ""db_p99"": [73.538, 73.538, 73.538, 73.538, 73.538, 73.538, 73.538, 73.538, 73.538, 73.538], ""cache_hit_rate"": [0.0909, 0.0982, 0.1043, 0.1093, 0.1134, 0.1168, 0.1196, 0.1219, 0.1239, 0.1254], ""active_connections"": [235.0466, 239.4177, 248.6929, 252.8371, 250.1973, 245.7125, 244.0314, 245.5454, 247.6908, 248.3408], ""p99_latency"": [89.9127, 89.9127, 89.9127, 89.9127, 89.9127, 89.9127, 89.9127, 89.9127, 89.9127, 89.9127]}","{""cache_miss_rate"": 0.9, ""db_p99"": 500.0}"
ep_00616_MEMORY_LEAK,MEMORY_LEAK,238.0,pmdarima,120,,,1.0,pmdarima auto_arima: noise_ratio=0.0886 -> fit_quality=0.7000; 120/20 history cycles -> data_quality=0.3000; total confidence=1.0000,False,"{""heap_mb"": null, ""memory_utilization"": null}","{""heap_mb"": -0.0, ""memory_utilization"": -4.1e-05}","{""heap_mb"": 573.1, ""memory_utilization"": 0.2835, ""gc_pause_p99"": 29.15, ""error_rate"": 0.0112, ""rps"": 185.39}","{""heap_mb"": [567.1569, 567.1569, 567.1569, 567.1569, 567.1569, 567.1569, 567.1569, 567.1569, 567.1569, 567.1569], ""memory_utilization"": [0.2766, 0.2751, 0.2751, 0.2751, 0.2751, 0.2751, 0.2751, 0.2751, 0.2751, 0.2751], ""gc_pause_p99"": [34.5809, 34.5809, 34.5809, 34.5809, 34.5809, 34.5809, 34.5809, 34.5809, 34.5809, 34.5809], ""error_rate"": [0.0095, 0.0095, 0.0095, 0.0095, 0.0095, 0.0095, 0.0095, 0.0095, 0.0095, 0.0095], ""rps"": [204.9935, 204.9935, 204.9935, 204.9935, 204.9935, 204.9935, 204.9935, 204.9935, 204.9935, 204.9935]}","{""heap_mb"": 3500.0, ""memory_utilization"": 0.9}"
