episode_id,failure_mode,elapsed_s,preliminary_severity,forecast_confidence,time_to_failure,earliest_ttf_feature,impact_band,urgency_band,gate_passed,candidate_severity,revised_severity,is_escalated,is_deescalated,dwell_count,reason
ep_00235_ERROR_STORM,ERROR_STORM,238.0,P1,0.301,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00236_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3051,71601.19,db_p99,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=71601.19s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00238_ERROR_STORM,ERROR_STORM,238.0,P1,0.3001,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00239_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3001,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00240_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.321,0.0,cache_miss_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.32, gate=FAIL) -> candidate=P2, revised=P2"
ep_00241_ERROR_STORM,ERROR_STORM,238.0,P1,0.3005,7150.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=7150.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00243_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P2,0.3011,8428.69,p95_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=8428.69s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00244_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P2,1.0,0.0,db_connection_wait,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P2), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00245_MEMORY_LEAK,MEMORY_LEAK,238.0,P2,1.0,4078.0,memory_utilization,High,Distant,True,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=4078.0s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00246_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P2,1.0,0.0,db_connection_wait,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P2), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00247_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3006,0.0,cache_miss_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00248_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P1,0.3001,11523.24,disk_write_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=11523.24s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00249_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.3048,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00250_RETRY_STORM,RETRY_STORM,238.0,P1,0.3009,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00251_RETRY_STORM,RETRY_STORM,238.0,P1,0.3001,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00253_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.307,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00254_RETRY_STORM,RETRY_STORM,238.0,P1,0.3008,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00255_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3001,0.0,upstream_timeout_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00256_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3059,26479.21,db_p99,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=26479.21s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00257_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00258_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00259_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.4484,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.45, gate=FAIL) -> candidate=P2, revised=P2"
ep_00260_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.4572,0.0,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.46, gate=FAIL) -> candidate=P2, revised=P2"
ep_00261_ERROR_STORM,ERROR_STORM,238.0,P1,0.3043,1230.29,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=1230.29s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00262_RETRY_STORM,RETRY_STORM,238.0,P1,0.3001,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00263_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.4715,0.0,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.47, gate=FAIL) -> candidate=P2, revised=P2"
ep_00264_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.3009,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00265_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.3294,0.0,cache_miss_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.33, gate=FAIL) -> candidate=P2, revised=P2"
ep_00266_ERROR_STORM,ERROR_STORM,238.0,P1,0.3087,1780.45,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=1780.45s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00267_ERROR_STORM,ERROR_STORM,238.0,P1,0.3004,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00270_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3258,0.0,cpu_utilization,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.33, gate=FAIL) -> candidate=P2, revised=P2"
ep_00271_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P2,0.3025,4152.48,p95_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=4152.48s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00272_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3013,0.0,upstream_timeout_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00273_MEMORY_LEAK,MEMORY_LEAK,238.0,P2,1.0,12214.0,memory_utilization,High,Distant,True,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=12214.0s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00274_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P2,1.0,0.0,db_connection_wait,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P2), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00275_RETRY_STORM,RETRY_STORM,238.0,P1,0.3005,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00277_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.5122,0.0,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.51, gate=FAIL) -> candidate=P2, revised=P2"
ep_00278_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3133,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00279_RETRY_STORM,RETRY_STORM,238.0,P1,0.3101,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00280_ERROR_STORM,ERROR_STORM,238.0,P1,0.3019,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00281_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3007,4422.37,p95_latency,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=4422.37s, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00282_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3004,0.0,cpu_utilization,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00283_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P1,0.306,0.0,cache_miss_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00284_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P1,0.3013,6499.62,queue_lag,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=6499.62s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00285_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.6214,0.0,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.62, gate=FAIL) -> candidate=P2, revised=P2"
ep_00286_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3013,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00287_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00289_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00290_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P1,0.3104,12827.67,queue_lag,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=12827.67s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00291_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P2,0.3078,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=nans, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00292_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.4351,0.0,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.44, gate=FAIL) -> candidate=P2, revised=P2"
ep_00293_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00294_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P2,0.3033,26416.68,p95_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=26416.68s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00295_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3002,0.0,cpu_utilization,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00296_MEMORY_LEAK,MEMORY_LEAK,238.0,P2,1.0,17002.64,heap_mb,High,Distant,True,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=17002.64s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00297_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.3003,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00299_RETRY_STORM,RETRY_STORM,238.0,P1,0.3001,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00300_RETRY_STORM,RETRY_STORM,238.0,P1,0.3028,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00301_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P2,1.0,0.0,db_connection_wait,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P2), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00302_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00303_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.4354,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.44, gate=FAIL) -> candidate=P2, revised=P2"
ep_00304_RETRY_STORM,RETRY_STORM,238.0,P1,0.3328,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.33, gate=FAIL) -> candidate=P2, revised=P2"
ep_00306_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3036,5136.13,p95_latency,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=5136.13s, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00307_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00308_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3287,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.33, gate=FAIL) -> candidate=P2, revised=P2"
ep_00309_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3104,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00310_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.3174,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.32, gate=FAIL) -> candidate=P2, revised=P2"
ep_00311_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.318,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.32, gate=FAIL) -> candidate=P2, revised=P2"
ep_00312_ERROR_STORM,ERROR_STORM,238.0,P1,0.3008,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00313_MEMORY_LEAK,MEMORY_LEAK,238.0,P2,1.0,12338.0,memory_utilization,High,Distant,True,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=12338.0s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00314_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.309,0.0,cpu_utilization,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00315_ERROR_STORM,ERROR_STORM,238.0,P1,0.3122,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00317_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00318_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P2,1.0,0.0,db_connection_wait,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P2), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00319_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.431,0.0,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.43, gate=FAIL) -> candidate=P2, revised=P2"
ep_00320_MEMORY_LEAK,MEMORY_LEAK,238.0,P2,1.0,15789.09,heap_mb,High,Distant,True,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=15789.09s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00321_RETRY_STORM,RETRY_STORM,238.0,P1,0.3015,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00322_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3015,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00323_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.307,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00324_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3129,4750.63,p95_latency,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=4750.63s, conf=0.31, gate=FAIL) -> candidate=P3, revised=P3"
ep_00325_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3226,0.0,upstream_timeout_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.32, gate=FAIL) -> candidate=P2, revised=P2"
ep_00327_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.3014,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00328_RETRY_STORM,RETRY_STORM,238.0,P1,0.3148,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00329_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3,14520.0,upstream_timeout_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=14520.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00330_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P2,0.3024,630.54,p95_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=630.54s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00331_MEMORY_LEAK,MEMORY_LEAK,238.0,P2,1.0,7992.5,memory_utilization,High,Distant,True,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=7992.5s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00334_RETRY_STORM,RETRY_STORM,238.0,P1,0.3083,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00335_RETRY_STORM,RETRY_STORM,238.0,P1,0.3,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00336_BAD_DEPLOY,BAD_DEPLOY,238.0,P1,0.3335,0.0,error_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.33, gate=FAIL) -> candidate=P2, revised=P2"
ep_00337_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P2,1.0,0.0,db_connection_wait,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P2), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00338_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P1,0.3239,3504.46,disk_write_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=3504.46s, conf=0.32, gate=FAIL) -> candidate=P2, revised=P2"
ep_00339_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.309,9871.5,p95_latency,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=9871.5s, conf=0.31, gate=FAIL) -> candidate=P3, revised=P3"
ep_00340_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P1,1.0,0.0,thread_pool_queue,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P1), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00341_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P1,0.3058,,,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=nans, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
ep_00342_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P2,1.0,0.0,db_connection_wait,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P2), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00343_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3007,7298.83,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=7298.83s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00344_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P2,1.0,0.0,db_connection_wait,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P2), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00345_MEMORY_LEAK,MEMORY_LEAK,238.0,P2,1.0,14130.47,heap_mb,High,Distant,True,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=14130.47s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00346_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P1,0.4089,0.0,p99_latency,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.41, gate=FAIL) -> candidate=P2, revised=P2"
ep_00347_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3002,43970.78,p95_latency,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=43970.78s, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00348_RETRY_STORM,RETRY_STORM,238.0,P1,0.3036,0.0,rps,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00349_MEMORY_LEAK,MEMORY_LEAK,238.0,P2,1.0,6410.0,memory_utilization,High,Distant,True,P2,P2,False,False,0,"Impact=High (P2), Urgency=Distant (ttf=6410.0s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00350_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P2,1.0,0.0,db_connection_wait,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P2), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00351_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P2,1.0,0.0,db_connection_wait,High,Imminent,True,P1,P1,False,False,0,"Impact=High (P2), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00352_CPU_SATURATION,CPU_SATURATION,238.0,P1,0.3031,0.0,cpu_utilization,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.30, gate=FAIL) -> candidate=P2, revised=P2"
ep_00353_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P1,0.3077,0.0,upstream_timeout_rate,High,Distant,False,P2,P2,False,False,0,"Impact=High (P1), Urgency=Distant (ttf=0.0s, conf=0.31, gate=FAIL) -> candidate=P2, revised=P2"
