cycle,episode_id,failure_mode,timestamp,elapsed_s,preliminary_severity,severity_raw,severity_weighted_score,severity_critical_count,severity_warning_count,severity_blast_size,severity_reason,predicted_failure,prediction_probability,dominant_state,vote_distribution,window_margin,window_full,window_size
3073,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698030.7871847,144.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3074,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698030.829647,146.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3075,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698030.869748,148.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3076,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698030.9102395,150.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3077,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698030.9506717,152.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3078,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698030.990782,154.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3079,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.031531,156.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3080,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.0717988,158.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3081,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.112356,160.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3082,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.152463,162.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3083,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.1928258,164.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3084,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.2334003,166.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3085,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.2739549,168.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3086,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.3143795,170.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3087,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.3551292,172.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3088,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.3955972,174.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3089,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.4356835,176.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3090,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.4761696,178.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3091,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.5163317,180.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3092,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.5568306,182.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3093,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.5985224,184.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3094,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.6387045,186.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3095,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.6791155,188.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3096,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.719428,190.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3097,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.7594757,192.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3098,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.7997487,194.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3099,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.839942,196.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3100,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.8801339,198.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3101,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.9201982,200.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3102,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698031.9605708,202.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3103,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.0008018,204.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3104,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.0409675,206.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3105,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.0814698,208.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3106,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.1215143,210.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3107,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.161726,212.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3108,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.2020352,214.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3109,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.2422953,216.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3110,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.282367,218.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3111,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.3225772,220.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3112,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.3641949,222.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3113,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.404515,224.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3114,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.4449303,226.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3115,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.4852016,228.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3116,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.5255756,230.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3117,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.5659926,232.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3118,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.6063213,234.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3119,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.6472077,236.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3120,ep_00026_CASCADING_FAILURE,CASCADING_FAILURE,1785698032.6877315,238.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
3121,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698032.72846,0.0,P4,,,,,,,CPU_SATURATION,0.7681,CASCADING_FAILURE,"{'CASCADING_FAILURE': 9, 'CPU_SATURATION': 1}",8,True,10
3122,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698032.7689574,2.0,P4,,,,,,,CPU_SATURATION,0.7586,CASCADING_FAILURE,"{'CASCADING_FAILURE': 8, 'CPU_SATURATION': 2}",6,True,10
3123,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698032.8090777,4.0,P4,,,,,,,CPU_SATURATION,1.0,CASCADING_FAILURE,"{'CASCADING_FAILURE': 7, 'CPU_SATURATION': 3}",4,True,10
3124,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698032.8494754,6.0,P4,,,,,,,CPU_SATURATION,1.0,CASCADING_FAILURE,"{'CASCADING_FAILURE': 6, 'CPU_SATURATION': 4}",2,True,10
3125,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698032.8897264,8.0,P4,,,,,,,CPU_SATURATION,1.0,CASCADING_FAILURE,"{'CASCADING_FAILURE': 5, 'CPU_SATURATION': 5}",0,True,10
3126,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698032.9302337,10.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,"{'CASCADING_FAILURE': 4, 'CPU_SATURATION': 6}",2,True,10
3127,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698032.9704914,12.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,"{'CASCADING_FAILURE': 3, 'CPU_SATURATION': 7}",4,True,10
3128,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.0109556,14.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,"{'CASCADING_FAILURE': 2, 'CPU_SATURATION': 8}",6,True,10
3129,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.0512683,16.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,"{'CASCADING_FAILURE': 1, 'CPU_SATURATION': 9}",8,True,10
3130,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.0917215,18.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3131,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.1342282,20.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3132,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.174546,22.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3133,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.2148516,24.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3134,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.2550673,26.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3135,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.2953966,28.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3136,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.3359206,30.0,P4,,,,,,,CPU_SATURATION,0.9997,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3137,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.3759985,32.0,P4,,,,,,,CPU_SATURATION,0.9999,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3138,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.4163356,34.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3139,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.4564083,36.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3140,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.4967349,38.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3141,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.5370326,40.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3142,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.5774708,42.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3143,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.6177802,44.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3144,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.6579924,46.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3145,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.698521,48.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3146,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.7393465,50.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3147,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.779453,52.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3148,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.8199747,54.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3149,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.8605154,56.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3150,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.9009826,58.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3151,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.9410923,60.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3152,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698033.981469,62.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3153,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.021996,64.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3154,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.0624378,66.0,P4,,,,,,,CPU_SATURATION,0.9999,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3155,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.1030014,68.0,P4,,,,,,,CPU_SATURATION,0.9996,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3156,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.1432137,70.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3157,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.1834722,72.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3158,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.224096,74.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3159,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.264417,76.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3160,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.3048117,78.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3161,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.3450131,80.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3162,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.3853352,82.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3163,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.4258506,84.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3164,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.4664044,86.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3165,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.5065415,88.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3166,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.5467005,90.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3167,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.587184,92.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3168,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.627453,94.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3169,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.6678808,96.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3170,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.7080579,98.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3171,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.748345,100.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3172,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.78867,102.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3173,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.8291934,104.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3174,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.869609,106.0,P4,,,,,,,CPU_SATURATION,0.9999,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3175,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.9099634,108.0,P4,,,,,,,CPU_SATURATION,0.9999,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3176,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.9502873,110.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3177,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698034.9907007,112.0,P4,,,,,,,CPU_SATURATION,0.9999,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3178,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.031071,114.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3179,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.0713975,116.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3180,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.1115727,118.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3181,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.1520526,120.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3182,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.1922657,122.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3183,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.2326474,124.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3184,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.2731133,126.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3185,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.313505,128.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3186,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.353789,130.0,P4,,,,,,,CPU_SATURATION,0.9999,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3187,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.3946025,132.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3188,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.434996,134.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3189,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.4752083,136.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3190,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.5155754,138.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3191,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.5557284,140.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3192,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.5959494,142.0,P4,,,,,,,CPU_SATURATION,0.9995,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3193,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.6363053,144.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3194,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.6771648,146.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3195,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.7177496,148.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3196,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.758184,150.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3197,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.7983236,152.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3198,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.8384233,154.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3199,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.8787472,156.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3200,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.9191484,158.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3201,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.959648,160.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3202,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698035.999918,162.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3203,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698036.0402577,164.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3204,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698036.0805311,166.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3205,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698036.1205807,168.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3206,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698036.1611319,170.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3207,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698036.201788,172.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3208,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698036.241959,174.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
3209,ep_00027_CPU_SATURATION,CPU_SATURATION,1785698036.2823033,176.0,P4,,,,,,,CPU_SATURATION,1.0,CPU_SATURATION,{'CPU_SATURATION': 10},10,True,10
